"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TAF6L",4.40676031632072,0.0205655069429213,0.746263627324955,0.0275579650272386,0.978014707969796,0.99744906277301
"TFIP11",54.7528489107352,0.00701116823051768,0.252840371815281,0.0277296231617626,0.977877796916987,0.99744906277301
"TMEM180",7.30587895595184,0.0195018761748459,0.706298635683419,0.0276113745511851,0.977972109545197,0.99744906277301
"TSHZ1",13.7441961423525,-0.0149512251857404,0.52800538893835,-0.0283164253603595,0.97740978030963,0.99744906277301
"TXNRD1",641.993594614359,0.0029958148623963,0.105819690242839,0.0283105616310292,0.977414457013806,0.99744906277301
"UBA2",244.678547263909,0.0042591561276706,0.158483859297404,0.026874384221538,0.978559924566255,0.99744906277301
"UBE2S",6.77527599377569,0.019792409218397,0.717970252916927,0.0275671716731795,0.978007364918913,0.99744906277301
"WIPF2",82.8504661872576,0.00832701557672747,0.286458917074236,0.0290687951409435,0.976809723145974,0.99744906277301
"ZNF280D",5.45053136248869,0.0193475389986217,0.674881548482918,0.0286680515152821,0.977129337086969,0.99744906277301
"C16orf70",11.3377008149529,0.0133775790990367,0.504821729393144,0.026499610298309,0.978858844427949,0.997666612617831
"FGD1",8.11772017096335,0.0150867232901725,0.573266938670252,0.026317099892709,0.979004415892851,0.99769232049509
"MRPL24",219.597345629481,0.00495080556983205,0.18891715288992,0.0262062258196154,0.979092850103233,0.99769232049509
"PCCA",10.2040002967198,0.013669166168731,0.522792829311741,0.0261464301006702,0.979140543841497,0.99769232049509
"RNF187",164.439389456429,-0.00474489309732813,0.182739199813357,-0.0259653818237926,0.979284950438301,0.997752346046357
"FMNL3",38.7181285573729,-0.00756895089924979,0.298740931026528,-0.025336169614393,0.97978682400327,0.998029340928358
"HOXD8",10.5167386494107,0.0127560601521825,0.50379855775517,0.0253197631391028,0.979799910278467,0.998029340928358
"RPL24",481.126601246205,-0.00425365322643684,0.168109486732267,-0.0253028743893035,0.979813381235321,0.998029340928358
"RPS28",38.2900749179804,-0.00743749445137497,0.296351414243422,-0.0250968751755841,0.97997769264727,0.998043886922133
"TSTA3",60.1809415788503,-0.00714853474171869,0.285136956431019,-0.0250705304257818,0.979998706104604,0.998043886922133
"STK35",37.7293672458413,0.0068611475945546,0.275733773070946,0.0248832325403578,0.980148101588384,0.998108930675082
"ABCC5",36.6552988493642,-0.00487805261645601,0.318460872094038,-0.0153175885765193,0.987778810474535,0.998164018064833
"AC004449.6",2.83705481114436,0.0185066324950406,0.967276986014863,0.0191327125142169,0.984735235389347,0.998164018064833
"AC016629.8",7.32588156072688,0.0113134407537836,0.602912604001906,0.0187646446245928,0.985028858356399,0.998164018064833
"AC016739.2",11.4044071341995,-0.00883252025807704,0.49750000094148,-0.0177538095303762,0.985835253600226,0.998164018064833
"ACP2",25.1727014894218,-0.00599748879252236,0.35998720666351,-0.0166602831475852,0.986707632216869,0.998164018064833
"AEBP2",35.4164427950611,0.00493919166789781,0.295814866277184,0.016696901443992,0.986678419106992,0.998164018064833
"AKAP8L",12.1929438375041,0.012117056602503,0.574869218115391,0.0210779360255653,0.983183485485957,0.998164018064833
"APOLD1",6.79783238412726,-0.00977548964848992,0.617086966041701,-0.0158413484426591,0.987360961281771,0.998164018064833
"ARRB2",85.9550888690001,0.00298634426041869,0.200088204523395,0.0149251389782425,0.98809190415052,0.998164018064833
"ASXL2",82.1144060240552,-0.00542714468228527,0.304370911889375,-0.0178306942953136,0.985773918142411,0.998164018064833
"BDP1",119.460239953831,0.00586241961451021,0.31904277314574,0.0183750271372931,0.985339674536808,0.998164018064833
"C14orf182",8.3930269961849,0.00912313624737283,0.551812740470084,0.0165330293744231,0.986809152054979,0.998164018064833
"C17orf75",25.0788249874503,0.0064965633685075,0.340596735923347,0.0190740623244539,0.984782022932153,0.998164018064833
"C2orf27A",5.7667770160582,-0.013255928916458,0.7208008333217,-0.0183905571465146,0.985327285475697,0.998164018064833
"CEBPG",46.6507765718473,-0.00527249142154221,0.287697127711828,-0.0183265347953817,0.985378359313612,0.998164018064833
"CGGBP1",84.0284702400704,-0.00377381050592936,0.195335765694411,-0.0193196084317361,0.984586141580954,0.998164018064833
"CGRRF1",7.25202377914829,-0.0112273671550143,0.666513087584094,-0.0168449312761586,0.986560324998433,0.998164018064833
"CHERP",129.005445161439,0.00373452013707439,0.163588764886508,0.022828707947427,0.98178690835791,0.998164018064833
"COMT",165.275843562422,-0.0033260077597972,0.155983255013305,-0.0213228513503806,0.982988115240237,0.998164018064833
"CPT1A",2.98754262683782,-0.016514282722204,0.94110274338804,-0.0175478000018907,0.985999599818991,0.998164018064833
"CRYL1",8.56359373583374,0.0102895060031529,0.611313204532183,0.0168318072092474,0.986570795004407,0.998164018064833
"CTD-2319I12.1",7.06784443926336,-0.0136983054788606,0.641421629884966,-0.0213561639343489,0.982961541694957,0.998164018064833
"DMXL2",12.4490758701585,-0.00799521463121481,0.475680483664846,-0.0168079517780849,0.986589826192391,0.998164018064833
"DOCK10",34.8895336241725,0.00637332788965736,0.31822925664749,0.0200274731393325,0.98402145656215,0.998164018064833
"ECT2",229.115269268505,0.00251871559322969,0.127163544095095,0.0198068999346711,0.984197413612277,0.998164018064833
"EIF2B2",138.031305598261,0.00358588908427123,0.171563357902247,0.0209012526224532,0.983324427394947,0.998164018064833
"ELK4",41.6203314949784,0.00659416102301955,0.325662096912187,0.0202484755995342,0.983845157863151,0.998164018064833
"ELMO1",4.77192892904576,-0.0196212199965516,0.975752496067337,-0.0201088084074935,0.983956573473961,0.998164018064833
"FANCF",10.4739462281368,0.0107332323449187,0.572802573892091,0.0187381007595484,0.985050033573422,0.998164018064833
"FARSB",219.613194952079,0.00245598298210461,0.151976761710902,0.0161602534127982,0.987106544501505,0.998164018064833
"FHOD3",15.0953713517827,0.0100393221126858,0.433107761505384,0.0231797326323393,0.981506905280593,0.998164018064833
"FTSJ2",84.7140341385895,0.0033218200247146,0.20299445529945,0.0163640924074225,0.986943926019409,0.998164018064833
"GDPD1",2.57698888359698,0.0150111456620639,1.01068411186651,0.0148524603145702,0.988149886907092,0.998164018064833
"GFM1",107.934680151849,0.00397822840285539,0.212537147738131,0.0187178027238655,0.985066226222785,0.998164018064833
"GOLGA5",12.8018765648826,-0.00743784724834896,0.487781078269841,-0.0152483308182659,0.987834063717455,0.998164018064833
"GPBP1",120.474373327181,0.0030288074715454,0.179409483334775,0.0168820923802211,0.986530678942884,0.998164018064833
"GPR89A",6.43502336033233,-0.01378019975575,0.61835901860237,-0.0222851116280253,0.982220525133917,0.998164018064833
"GTF2IRD1",12.7685165162785,0.00958744059606103,0.453638748012907,0.0211345275024616,0.98313834207648,0.998164018064833
"HIC2",27.6738381048798,-0.00705188186458938,0.358902830775414,-0.0196484431436601,0.984323819239518,0.998164018064833
"HLA-DPA1",4.74850646810418,-0.0114663140290314,0.710937912432554,-0.0161284323546596,0.987131930723955,0.998164018064833
"ILKAP",44.0969265039879,-0.0044153619647552,0.293225319306017,-0.0150579151050296,0.987985976033114,0.998164018064833
"ITGB1",237.024184228806,-0.00289900090717961,0.189643764171123,-0.0152865606725868,0.987803564261773,0.998164018064833
"KDM1B",10.0103281378721,0.00928426753018762,0.522060509226325,0.0177838916487795,0.985811255331207,0.998164018064833
"KIF24",5.52295692660912,0.0140487437957689,0.713492610280652,0.0196901041347055,0.984290585007434,0.998164018064833
"LARP1",468.529951548057,-0.00240644453009254,0.127963301415957,-0.0188057396414787,0.984996075061753,0.998164018064833
"LINC00665",26.9514533192114,0.00598673321579114,0.337247723231271,0.0177517379759616,0.985836906201072,0.998164018064833
"LINC01023",2.97729510511127,0.0227618827647045,1.02509687253485,0.0222046163387653,0.982284735193793,0.998164018064833
"MECOM",6.65355223387268,-0.0129528365066772,0.69613328479124,-0.0186068340498351,0.985154750997341,0.998164018064833
"MTMR10",11.3605216524114,0.00843226528031553,0.513425286593641,0.0164235488599715,0.9868964930083,0.998164018064833
"MTMR11",89.8563848909991,-0.00411682881263199,0.23263990264158,-0.0176961422605761,0.985881258197147,0.998164018064833
"MYCBP2",147.817162945651,0.0101060799288376,0.433979641689906,0.0232869908124831,0.981421348729041,0.998164018064833
"N4BP1",47.2192881016934,-0.00498435224505413,0.262262113451837,-0.0190052317486928,0.984836931832489,0.998164018064833
"NRD1",191.198880036771,0.00386520082381814,0.16863952317354,0.0229198989126684,0.981714167527403,0.998164018064833
"NSMCE2",42.4523155033143,-0.00486980200323185,0.276546896048614,-0.0176093171639713,0.98595052380812,0.998164018064833
"PHF1",12.8959807845353,0.00839098933830777,0.531836825761759,0.0157773755630577,0.987411997876369,0.998164018064833
"PNMA2",6.5526186904937,0.0147350281134927,0.682834061639076,0.0215792224513855,0.982783607754634,0.998164018064833
"PNRC2",6.71686049389599,-0.0108376023343026,0.68370954002917,-0.0158511790457688,0.987353118580055,0.998164018064833
"POLH",15.7000061143904,0.00804010106344714,0.44301904030294,0.0181484323065421,0.985520440908963,0.998164018064833
"PRELID1",221.588276041325,-0.0033987316007119,0.210867032114199,-0.0161178898694379,0.987140341316882,0.998164018064833
"PSEN2",22.9280841920647,-0.00527794355730359,0.355563186158922,-0.0148438976889598,0.98815671814079,0.998164018064833
"PUS1",64.1983605394309,0.00473639103353145,0.216532721017717,0.0218737889186915,0.982548633184456,0.998164018064833
"RAB26",3.51596810083083,0.0211790773886119,0.953396252672077,0.0222143493109538,0.982276971320597,0.998164018064833
"RBBP4",100.436745985187,0.00363675553367978,0.187439498623978,0.0194022901276292,0.984520183495591,0.998164018064833
"RILP",7.87951109719808,0.0122842683978493,0.574106807417179,0.0213971829616764,0.982928820723333,0.998164018064833
"RP11-216L13.19",3.96168842901307,-0.0144641304133418,0.776542302420105,-0.0186263264322679,0.98513920102121,0.998164018064833
"RP11-328M4.2",6.79350760946323,-0.0150128882524447,0.709096082029233,-0.0211718674421131,0.983108555779933,0.998164018064833
"RP11-400F19.6",17.8879898185924,0.00884398954617745,0.38619169708865,0.0229005170562932,0.981729627953416,0.998164018064833
"RP11-706O15.1",15.3553512904868,0.0103606914633363,0.461419327656066,0.0224539607301819,0.982085836745352,0.998164018064833
"RPA3",130.384349843011,-0.00367751834532019,0.167604316313687,-0.0219416684856574,0.982494486121452,0.998164018064833
"RPL34P18",5.0488043510003,-0.0178122162105576,0.80019476113769,-0.0222598510707978,0.982240675144064,0.998164018064833
"SCN1B",11.7488340288572,-0.010478324466605,0.487786463078686,-0.0214813760932819,0.982861659760316,0.998164018064833
"SETMAR",12.4694276160221,-0.00984926474177521,0.46703178404468,-0.0210890673360101,0.983174605958968,0.998164018064833
"SH3BP5L",44.2003987751278,0.00743034481274476,0.318470907637746,0.0233313142097005,0.9813859933806,0.998164018064833
"SHOC2",69.0251868107333,0.00518099506902737,0.232024332912349,0.0223295333036668,0.982185090582269,0.998164018064833
"SHROOM1",22.8596842654988,0.00618105099161249,0.386570410573223,0.0159894570886762,0.987242802645642,0.998164018064833
"SIGMAR1",227.063611390923,-0.00547341501362016,0.222644644157504,-0.0245836365583002,0.980387071490816,0.998164018064833
"SLC26A4",22.7500502550293,0.0076518758359087,0.349545316256445,0.021890940830959,0.982534951214584,0.998164018064833
"SMIM8",8.9402852634568,0.0116151895125318,0.543577839929259,0.0213680335350745,0.982952073284445,0.998164018064833
"STX6",35.164674906618,-0.0042798590247856,0.282963978185448,-0.0151251019731588,0.987932374772644,0.998164018064833
"TADA2B",12.2677858641883,-0.0101308831712227,0.495927085525333,-0.0204281707269348,0.98370181154602,0.998164018064833
"TIMM10B",50.8412618633144,-0.00594931652347529,0.249851895281281,-0.0238113724003479,0.981003068758484,0.998164018064833
"TIMM50",108.874925218372,-0.00528412577349196,0.218739513606386,-0.0241571615771285,0.980727248258012,0.998164018064833
"TMEM204",61.8249715546842,-0.00515851596852014,0.246414240091954,-0.020934325737811,0.983298044639397,0.998164018064833
"TOP1MT",42.9104450371357,-0.00523862145553453,0.250842576584873,-0.0208841000074883,0.983338110214977,0.998164018064833
"TOP2B",97.588502935221,-0.00329158178146275,0.214944030804268,-0.0153136691870272,0.987781937328146,0.998164018064833
"TPD52L2",187.892437221262,0.0033957602677072,0.153217439323081,0.022163014097545,0.982317920813069,0.998164018064833
"TTC26",44.6611263544371,0.00493887974269773,0.300960692260791,0.0164103813876732,0.986906997715459,0.998164018064833
"TTC31",25.6787299131712,0.00558584318028982,0.373153292747196,0.0149692989151086,0.98805667355451,0.998164018064833
"USMG5",493.004702643499,0.00373193702592055,0.162551643982894,0.0229584699021147,0.981683400426415,0.998164018064833
"WNK1",167.067080187327,0.00563185756667273,0.275837112084641,0.020417330808425,0.983710458746126,0.998164018064833
"ZBTB6",12.7581878477297,0.00949277878367604,0.442046559599819,0.0214746129735062,0.982867054704669,0.998164018064833
"ZC3H12C",9.84675546671054,0.0104285799683831,0.509337539020092,0.0204747916056738,0.983664621245145,0.998164018064833
"ZSCAN32",22.5088911576365,0.00854796720209864,0.372159321245724,0.0229685694113106,0.981675344308325,0.998164018064833
"BANP",35.7895676770331,-0.00459283010406298,0.315468049654327,-0.0145587805455911,0.988384184124365,0.998307376556287
"CAPZB",619.623056261591,0.0021270762148795,0.158796722795292,0.0133949629276768,0.989312685483727,0.998384910277586
"CKB",5.84697542747167,0.00909505662731782,0.677110907081896,0.0134321520037452,0.989283015563381,0.998384910277586
"CPT2",14.2054353539317,-0.00525837068281701,0.425868596485095,-0.0123474018188168,0.990148449048543,0.998384910277586
"CTD-2336O2.1",7.19665795670878,0.00882736604833543,0.675545759733037,0.0130670142194717,0.989574327791136,0.998384910277586
"DCAF10",30.6269625566482,-0.00463430988915272,0.368346002522286,-0.0125814040533054,0.989961756781821,0.998384910277586
"DXO",15.2533378141543,-0.00531606420633523,0.433462814314353,-0.0122641759126308,0.990214848686409,0.998384910277586
"GCNT2",42.9690844643318,0.00351255469268608,0.263728845706485,0.0133188111572572,0.989373440385833,0.998384910277586
"HEXA",34.5223336453841,-0.00381068784943404,0.277163009957032,-0.0137489048413235,0.989030306704796,0.998384910277586
"HOTAIRM1",47.2785239766809,0.00355744629258322,0.264509126232427,0.0134492383807478,0.989269383838328,0.998384910277586
"LINC00162",18.0054161074868,-0.00536976333980058,0.41260127596073,-0.0130144128306372,0.989616294058611,0.998384910277586
"LINC00936",5.99053737610169,0.00819662738741365,0.664245782651028,0.0123397507391024,0.990154553261872,0.998384910277586
"MRFAP1",672.434908765085,0.00176154769469221,0.124692107232907,0.0141271788069304,0.988728517065294,0.998384910277586
"PHLPP2",9.46291532053247,0.00708681257845205,0.562147421190755,0.0126066798695627,0.989941591197562,0.998384910277586
"RNU2-63P",6.15979281470082,-0.00908127275229795,0.743715382647993,-0.0122106829631036,0.990257526689208,0.998384910277586
"RP5-1057J7.6",2.43892815956032,0.0159163189462427,1.22525338828746,0.012990226428583,0.989635590384201,0.998384910277586
"RSF1",167.971996309109,-0.00296409168570465,0.20769946052205,-0.0142710610718701,0.988613727199887,0.998384910277586
"SAFB",83.3883527657144,-0.00322230283249126,0.256779822995588,-0.0125488942039913,0.989987693841071,0.998384910277586
"SETD9",6.16715770026196,0.00811162134833622,0.662417767756128,0.0122454767114921,0.990229767370005,0.998384910277586
"TRAF5",7.11914479275733,-0.00819952384314653,0.610655053285418,-0.0134274232220495,0.989286788245054,0.998384910277586
"WDR37",8.11013094805641,0.0071755323604729,0.579348979346095,0.0123855096259457,0.990118045742457,0.998384910277586
"ZNF543",3.24670740286844,-0.0126628805071745,1.00795606729564,-0.0125629289986309,0.989976496577778,0.998384910277586
"AIFM2",26.4174562275346,-0.00389968795496585,0.331142291911447,-0.0117764720792858,0.990603951929996,0.998630588772298
"C1orf27",35.9453628697273,0.00301931300678418,0.293423453789916,0.0102899511534819,0.991789951727697,0.998630588772298
"EXOC6B",10.8762784370197,0.00483164472702092,0.476238157512606,0.0101454380561537,0.991905250477963,0.998630588772298
"FAM149B1",9.69368333860772,0.00503342546512169,0.515056745156168,0.00977256489204025,0.992202745463626,0.998630588772298
"FAM208B",88.0699975407991,0.0025105186664197,0.257221444044405,0.00976014529327615,0.992212654397155,0.998630588772298
"FRG1B",47.9808260631529,0.00281635792818339,0.252701972423618,0.0111449780196499,0.99110777819262,0.998630588772298
"GHDC",7.85738128708491,0.00648393011742516,0.586159858849248,0.0110617095652958,0.991174212711441,0.998630588772298
"HNRNPUL1",460.128393167637,0.00112894482962742,0.112238323925673,0.0100584612291167,0.991974644404487,0.998630588772298
"KLHDC3",108.141325892714,0.00258149783338852,0.223707297781208,0.0115396227972558,0.990792917473327,0.998630588772298
"KRIT1",68.8671799189587,-0.0027087597085059,0.259014031980122,-0.0104579651063607,0.991655903202132,0.998630588772298
"LRRC16A",10.8418791683565,-0.00542215944302275,0.550429545269797,-0.0098507783414225,0.992140343163706,0.998630588772298
"MANEAL",12.8532589514236,0.00538736263878723,0.495449891406667,0.0108736781099933,0.991324231083202,0.998630588772298
"MED17",32.0310494674704,0.00325545878918517,0.289839426434148,0.0112319391093082,0.991038397624534,0.998630588772298
"MYH9",531.64074864663,-0.00185644622162205,0.172631886233412,-0.0107537851907149,0.991419886199421,0.998630588772298
"NKRF",31.4319266591101,0.0030595094331077,0.309229138544006,0.00989398815232384,0.992105868402779,0.998630588772298
"PGM2",65.1766644973896,0.00244761749702429,0.213938965800681,0.0114407279097752,0.990871818968536,0.998630588772298
"PKM",1852.86658759172,-0.00147520355562607,0.138522584430107,-0.0106495526465607,0.991503046974938,0.998630588772298
"RANBP10",13.561746735687,-0.00512533649349766,0.483149139935302,-0.0106081871411051,0.991536050008812,0.998630588772298
"SPICE1",19.2528864900183,-0.00404833665339988,0.394090637393907,-0.0102726029731923,0.991803792841353,0.998630588772298
"TXNRD3",10.8796012830389,0.00543198212171022,0.498304771685421,0.0109009233512607,0.991302493814173,0.998630588772298
"DIMT1",56.1571707027823,0.00215852211346233,0.224234513622493,0.0096261814409903,0.992319537065192,0.99863211153648
"HDAC5",8.1077957638625,-0.00527204395110799,0.55240857170916,-0.00954374030583235,0.992385312552576,0.99863211153648
"SLC25A19",25.6160340150367,-0.0032070330412653,0.355192469345338,-0.00902900066315101,0.99279599765333,0.998959242336124
"NSA2",673.671952331025,0.000936966354964058,0.111746278125221,0.0083847656555873,0.993310003326799,0.99930411541584
"PUF60",216.676457327166,0.00125738849600795,0.148235066824593,0.00848239571744401,0.993232108577996,0.99930411541584
"KIAA0513",4.82827343985739,0.00628043255888553,0.784650383871579,0.00800411583041223,0.993613707746671,0.999523486716977
"EEF1B2P2",3.21376886459316,0.00700911723290495,0.898881659402803,0.00779759733618511,0.993778480521512,0.999570077949971
"NPRL2",21.2284116764973,-0.00270647689111877,0.352413002904813,-0.00767984401486398,0.99387243126523,0.999570077949971
"PTS",80.5514174259361,0.00187160864605377,0.245488879456877,0.00762400582134127,0.993916982393442,0.999570077949971
"RP5-886K2.3",5.14092522859448,-0.00538672242092749,0.73823660944767,-0.0072967424698129,0.994178093501322,0.999574252706163
"THUMPD2",10.3330979148583,-0.00381802669137778,0.517320833650289,-0.00738038455640234,0.994111358568832,0.999574252706163
"TMTC2",4.65623613872073,-0.0057718966597082,0.77808420642512,-0.00741808741527729,0.994081276863317,0.999574252706163
"CTD-2574D22.4",2.66930563960159,-0.00726804339741158,1.01380315943368,-0.00716908734183818,0.994279944892756,0.999590537293114
"ACTR10",44.5990636105083,0.00173078044143632,0.246626724181358,0.00701781385282311,0.99440064063742,0.99960307839866
"ARL5B",26.8625541811092,-0.000917489463350515,0.326933666881907,-0.00280634745298937,0.997760861634099,0.99960307839866
"C7orf26",46.1672413635531,-0.00130367740114546,0.277077851122497,-0.00470509423926887,0.996245891800723,0.99960307839866
"CDC42",393.15854792809,-0.000657082705417074,0.116196908661728,-0.00565490694188751,0.995488061105414,0.99960307839866
"CDH13",77.4865405828219,-0.0012574877017588,0.22133185428419,-0.00568145830533813,0.995466876522764,0.99960307839866
"CHAC2",19.4084281825004,0.00223582097096494,0.371720621439845,0.00601478863966324,0.995200921944525,0.99960307839866
"CHCHD4",71.1165909291584,0.000516784311747756,0.244769911466896,0.0021113065272226,0.99831542237034,0.99960307839866
"CLCN2",5.53989563119908,-0.00173252127572621,0.754549544872917,-0.00229610008712947,0.99816797880018,0.99960307839866
"CTC-459F4.3",22.4635108235823,0.00118477689969912,0.410112688157346,0.0028889057420349,0.997694989916999,0.99960307839866
"EDARADD",11.8306288585248,0.00260428020666552,0.529564111218692,0.00491778077761399,0.996076194460059,0.99960307839866
"EYA4",26.2109434315568,-0.000951753008146958,0.332321839890869,-0.00286394962323122,0.997714901936515,0.99960307839866
"FIGN",9.84224859180304,0.00243407488285397,0.521088567396775,0.00467113468831985,0.996272987304356,0.99960307839866
"GABPA",19.517529128276,-0.00106288794329918,0.378711363294532,-0.00280659110424566,0.997760667229289,0.99960307839866
"GPN2",36.9543091861519,0.00143351225636767,0.288610165021519,0.00496694999034697,0.996036963583505,0.99960307839866
"GPNMB",5.91315117862297,0.00261382138155151,0.657083965152629,0.00397791076965996,0.996826094783166,0.99960307839866
"HMGN1P38",7.28170984850522,0.003100190616702,0.610094983713007,0.00508148845583748,0.995945576263764,0.99960307839866
"IDE",32.2900734984928,-0.000851852392080868,0.314047162671931,-0.00271249829112691,0.99783574214628,0.99960307839866
"KIAA1958",7.52816036189732,-0.00173944329646793,0.597100417369265,-0.00291315036109279,0.997675645591172,0.99960307839866
"LRFN1",7.8839231183199,-0.00180465003492828,0.586011588454127,-0.00307954666850338,0.997542881142655,0.99960307839866
"MGAT5B",14.7831994658251,-0.00138624547030511,0.464010976947451,-0.00298752731977308,0.997616301622455,0.99960307839866
"NAA40",16.9974248217778,-0.00148932546150468,0.401333105664589,-0.00371094594610734,0.997039100319446,0.99960307839866
"NPR2",9.41754138793075,-0.00342219842253543,0.515863467227769,-0.00663392281086738,0.994706934235375,0.99960307839866
"PER1",3.82172323631228,-0.00488078868713741,0.939125954357882,-0.00519716089677725,0.995853284227926,0.99960307839866
"PINX1",37.6718111825639,-0.00132893676118295,0.298886296520645,-0.00444629538608222,0.996452381247813,0.99960307839866
"PPP6C",134.929373909108,-0.000821984794962606,0.174418566767474,-0.00471271384805287,0.996239812299918,0.99960307839866
"RABGEF1",3.17481726999302,-0.00461709344955161,0.914525335931565,-0.00504862278621126,0.995971798937767,0.99960307839866
"RBM4B",16.8332227518104,-0.00125413839822133,0.396465424851909,-0.00316329828430761,0.997476057347024,0.99960307839866
"RP11-164P12.4",4.13966637230196,0.00213663988184668,0.98649708623309,0.00216588564899404,0.998271874631327,0.99960307839866
"RP11-553L6.5",8.25573455875768,-0.00326576561098282,0.679769749010557,-0.00480422321784152,0.996166799213243,0.99960307839866
"RP4-758J18.13",2.99665581838852,0.0028650276646895,1.00007780485756,0.00286480476896251,0.997714219631738,0.99960307839866
"RP4-806M20.3",2.58756182165297,0.00286813534359787,1.11240344479401,0.00257832296099099,0.997942798195956,0.99960307839866
"RPL7A",748.574943596323,0.000454706399930085,0.157656195088939,0.00288416449270243,0.99769877287088,0.99960307839866
"RTTN",4.33651472195438,-0.0019680496056764,0.807354310605114,-0.00243765293604655,0.998055036283945,0.99960307839866
"SERPIND1",3.07324377313762,0.00651864821666488,1.05650804169546,0.00616999394174406,0.995077088328566,0.99960307839866
"SNAPIN",71.1708662270535,0.000473923616991327,0.212853042298296,0.00222652968392701,0.998223487808849,0.99960307839866
"THAP7-AS1",8.88605957968717,0.00117047827130333,0.585116443194358,0.00200041937791609,0.998403897327745,0.99960307839866
"TMEM44-AS1",2.4446708526447,0.00498493342973012,1.01726028796487,0.00490035194404665,0.996090100489713,0.99960307839866
"TRMT11",15.1205271261475,0.00170100934369546,0.498692584698364,0.00341093771170535,0.997278470739241,0.99960307839866
"TSEN54",38.0096323885572,0.00194901288691428,0.303024020063703,0.0064318758839796,0.994868140918533,0.99960307839866
"TSNAX",69.9353604348743,-0.00118647730471814,0.236226723430286,-0.00502262101209005,0.995992545088855,0.99960307839866
"TUBA1A",54.7201911462776,0.000672291091673744,0.288207766178569,0.00233266126235197,0.998138807281074,0.99960307839866
"VPS37C",27.3303202244486,-0.00203779701936736,0.390757238937023,-0.00521499492859244,0.995839054922116,0.99960307839866
"VPS41",32.9826784316837,0.00102434719466406,0.309549791208014,0.00330915162522502,0.997359683827668,0.99960307839866
"XRCC6BP1",7.67696129419978,0.00208036295612002,0.622870416819108,0.00333996108973047,0.997335101567464,0.99960307839866
"ZFR",224.239731660684,-0.00121946019080653,0.20295083256712,-0.00600864837744986,0.995205821076414,0.99960307839866
"ZMYM5",9.59925484477812,-0.00122491502161032,0.609106074705207,-0.00201100444155502,0.99839545168588,0.99960307839866
"ZNF184",5.96937305217535,-0.00170271834260527,0.654107818988566,-0.00260311571452876,0.997923016507074,0.99960307839866
"ZNF839",31.9749503933508,-0.00198861793580076,0.31176644579986,-0.00637855023397023,0.994910687758577,0.99960307839866
"COA7",20.8930018313044,0.000678527666664701,0.431203320684976,0.00157356781387222,0.998744475054073,0.999686767637107
"NTAN1",83.9450374477434,-0.000339944475421769,0.201412632522601,-0.0016878011630359,0.998653330149679,0.999686767637107
"OCRL",35.8204119909779,-0.000444461395251008,0.281017526842955,-0.00158161450014964,0.998738054735316,0.999686767637107
"FAM136A",115.690737114976,0.000212699317117765,0.179336874539382,0.00118603225167202,0.999053683399636,0.999739022918346
"HSBP1",324.964261702504,-0.000194733395126621,0.142982924121767,-0.00136193462487019,0.99891333372593,0.999739022918346
"SYPL1",121.209863283251,-0.000216870835471864,0.177133377605415,-0.00122433636395151,0.99902312116203,0.999739022918346
"AP4S1",7.96736872170701,0.000477893766438119,0.558851880320004,0.000855134935153967,0.999317701120993,0.999755346592685
"FAM134B",4.26629319059935,0.000610772623005574,0.829732909021794,0.000736107506842941,0.99941267123824,0.999755346592685
"INO80D",18.2741290257415,0.000435496071552168,0.419212032284402,0.00103884439857088,0.999171122242391,0.999755346592685
"ZNF616",5.44322833483173,0.00054528350570806,0.672655154599886,0.000810643465643862,0.999353200165287,0.999755346592685
"ECSIT",55.3061161424524,-0.000107094450313786,0.240832262146309,-0.000444684816558026,0.999645192862138,0.999816541026839
"TMEM260",27.1163503643449,0.00017711212191454,0.341656595375759,0.000518392222810012,0.999586382867505,0.999816541026839
"SUMO3",517.970761798062,3.94238787042426e-05,0.125868924374264,0.000313213757090813,0.999750091583072,0.999835767312919
"KANSL3",26.3585937524709,-4.32020112943209e-05,0.357721611190467,-0.000120769922595809,0.999903639543586,0.999903639543586
"5S_rRNA",0.0981623158167808,0.395288435849424,3.64152941654329,0.108550114700062,0.913559329547806,NA
"7SK",0.40021484615133,1.50873509148178,2.50152734170344,0.60312556506154,0.546425160507735,NA
"A1BG",0.196324631633562,0.873614347370558,3.63650118165205,0.240234858654351,0.810148191504014,NA
"A2M",0.0981623158167808,0.395288435849424,3.64152941654329,0.108550114700062,0.913559329547806,NA
"AACSP1",1.05877571268929,-0.258656555791056,1.70083379592768,-0.152076326570156,0.879126735675383,NA
"AARSD1",1.02160726497217,0.709863862167925,1.88725534469341,0.376135568599088,0.706816112691877,NA
"AATK",0.298844012220468,-0.848936192580826,3.04974935895885,-0.278362610385348,0.780734018259046,NA
"ABCA11P",0.710605299830514,-1.26328012033118,1.94700217470098,-0.648833440838449,0.516446039931309,NA
"ABCA4",0.733953924473793,1.10902724282445,1.87010849308734,0.593028290563808,0.553162219299918,NA
"ABCA5",1.33617161321809,-1.39110321922363,1.61041078569921,-0.863818866327098,0.387687402148718,NA
"ABCA7",0.581101052085426,-2.279674297254,2.16318115415561,-1.05385269877865,0.291950361826067,NA
"ABCA8",0.626244280360024,0.836666247805333,2.22932047405555,0.375301019993452,0.707436607657209,NA
